000032.300007,0000,8080,-038.496,-003.325,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*52
000032.400007,0000,8080,-038.501,-003.328,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*59
000032.500007,0000,8080,-038.497,-003.333,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*53
000032.600007,0000,8080,-038.500,-003.323,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*57
000032.700007,0000,8080,-038.503,-003.333,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*50
000032.800007,0000,0080,-038.510,-003.330,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*5B
000032.900007,0000,0080,-038.512,-003.322,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*54
000033.000007,0000,0080,-038.507,-003.335,+000.882,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*5A
000033.100007,0000,0080,-038.511,-003.316,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*5A
000033.200007,0000,0080,-038.521,-003.326,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.6,00.0,0.00*58
000033.300007,0000,0080,-038.538,-003.326,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*51
000033.400007,0000,0080,-038.551,-003.318,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*59
000033.500007,0000,0080,-038.554,-003.326,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000033.600007,0000,0080,-038.557,-003.324,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5D
000033.700007,0000,0080,-038.556,-003.325,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5C
000033.800007,0000,8080,-038.565,-003.327,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5C
000033.900007,0000,8080,-038.564,-003.322,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5E
000034.000007,0000,8080,-038.558,-003.324,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000034.100007,0000,8080,-038.561,-003.325,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*53
000034.200007,0000,8080,-038.561,-003.318,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*59
000034.300007,0000,8080,-038.561,-003.322,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000034.400007,0000,8080,-038.561,-003.320,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5E
000034.500007,0000,8080,-038.565,-003.322,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*54
000034.600007,0000,8080,-038.565,-003.326,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*51
000034.700007,0000,0080,-038.569,-003.320,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000034.800007,0000,0080,-038.573,-003.323,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000034.900007,0000,0080,-038.577,-003.314,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*54
000035.000007,0000,0080,-038.587,-003.311,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*51
000035.100007,0000,0080,-038.592,-003.313,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*57
000035.200007,0000,0080,-038.586,-003.309,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000035.300007,0000,0080,-038.581,-003.312,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000035.400007,0000,8080,-038.583,-003.311,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*50
000035.500007,0000,8080,-038.590,-003.309,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000035.600007,0000,8080,-038.594,-003.312,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000035.700007,0000,8080,-038.590,-003.309,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*50
000035.800007,0000,8080,-038.589,-003.311,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*59
000035.900007,0000,8080,-038.587,-003.309,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5C
000036.000007,0000,8080,-038.589,-003.308,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*58
000036.100007,0000,0080,-038.585,-003.310,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*57
000036.200007,0000,0080,-038.583,-003.310,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*53
000036.300007,0000,0080,-038.590,-003.310,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5E
000036.400007,0000,0080,-038.592,-003.312,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*58
000036.500008,0000,0080,-038.593,-003.309,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5D
000036.600007,0000,0080,-038.593,-003.313,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*54
000036.700007,0000,0080,-038.594,-003.315,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*57
000036.800007,0000,0080,-038.595,-003.313,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5D
000036.900007,0000,0080,-038.588,-003.315,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*55
000037.000007,0000,8080,-038.592,-003.310,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*56
000037.100006,0000,8080,-038.596,-003.311,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000037.200007,0000,8080,-038.598,-003.312,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5C
000037.300006,0000,8080,-038.601,-003.311,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*54
000037.400006,0000,8080,-038.595,-003.314,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*58
000037.500006,0000,8080,-038.594,-003.311,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000037.600007,0000,8080,-038.594,-003.311,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5D
000037.700007,0000,8080,-038.599,-003.315,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*53
000037.800006,0000,8080,-038.596,-003.317,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*57
000037.900008,0000,0080,-038.594,-003.321,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*54
000038.000007,0000,0080,-038.587,-003.326,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5D
000038.100011,0000,0080,-038.599,-003.324,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000038.200007,0000,0080,-038.603,-003.324,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5F
000038.300011,0000,0080,-038.607,-003.324,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*53
000038.400007,0000,0080,-038.616,-003.323,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*5A
000038.500007,0000,0080,-038.619,-003.320,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*57
000038.600006,0000,0080,-038.626,-003.316,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.7,00.0,0.00*52
000038.700007,0000,8080,-038.630,-003.317,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5D
000038.800007,0000,8080,-038.633,-003.317,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*59
000038.900007,0000,8080,-038.641,-003.318,+000.889,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000039.000007,0000,8080,-038.646,-003.321,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000039.100007,0000,8080,-038.655,-003.321,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*55
000039.200007,0000,8080,-038.656,-003.322,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000039.300007,0000,8080,-038.662,-003.326,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*50
000039.400007,0000,8080,-038.667,-003.327,+000.897,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*50
000039.500007,0000,9080,-038.664,-003.326,+000.896,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*53
000039.600006,0000,5080,-038.666,-003.324,+000.899,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000039.700007,0000,0880,-038.674,-003.325,+000.896,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000039.800007,0000,0080,-038.680,-003.324,+000.897,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5E
000039.900007,0000,0080,-038.675,-003.323,+000.899,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5C
000040.000007,0000,0080,-038.670,-003.323,+000.896,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000040.100007,0000,0080,-038.671,-003.322,+000.897,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000040.200007,0000,0080,-038.670,-003.323,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000040.300007,0000,0080,-038.675,-003.320,+000.901,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000040.400006,0000,8080,-038.680,-003.320,+000.898,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5E
000040.500007,0000,8080,-038.688,-003.321,+000.896,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*59
000040.600007,0000,8080,-038.693,-003.320,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000040.700007,0000,8080,-038.699,-003.316,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5C
000040.800007,0000,8080,-038.697,-003.318,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000040.900007,0000,8080,-038.699,-003.315,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000041.000007,0000,8080,-038.698,-003.317,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000041.100007,0000,8080,-038.701,-003.318,+000.896,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000041.200007,0000,0080,-038.700,-003.310,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000041.300007,0000,0080,-038.703,-003.314,+000.898,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5C
000041.400007,0000,0080,-038.709,-003.310,+000.898,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*55
000041.500007,0000,0080,-038.706,-003.312,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*55
000041.600007,0000,0080,-038.710,-003.316,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*53
000041.700007,0000,0080,-038.719,-003.318,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000041.800007,0000,0080,-038.717,-003.321,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000041.900007,0000,0080,-038.715,-003.319,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000042.000007,0000,0080,-038.711,-003.317,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000042.100007,0000,1080,-038.717,-003.317,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*53
000042.200007,0000,E080,-038.726,-003.320,+000.892,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*21
000042.300007,0000,8080,-038.729,-003.323,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*53
000042.400006,0000,8080,-038.731,-003.321,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000042.500007,0000,8080,-038.734,-003.320,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.9,00.0,0.00*58
000042.600007,0000,E080,-038.736,-003.320,+000.894,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.9,00.0,0.00*23
000042.700007,0000,8080,-038.733,-003.321,+000.895,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.9,00.0,0.00*5A
000042.800007,0000,8080,-038.730,-003.319,+000.893,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.9,00.0,0.00*5B
000042.900007,0000,8880,-038.726,-003.323,+000.891,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000043.000007,0000,8080,-038.720,-003.321,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5A
000043.100007,0000,0080,-038.720,-003.320,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000043.200007,0000,0080,-038.722,-003.318,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000043.300009,0000,3080,-038.724,-003.318,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*55
000043.400007,0000,0080,-038.728,-003.316,+000.882,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*59
000043.500007,0000,0080,-038.725,-003.312,+000.878,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000043.600011,0000,0080,-038.733,-003.311,+000.877,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.9,00.0,0.00*5A
000043.700011,0000,4080,-038.728,-003.311,+000.877,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000043.800007,0000,0080,-038.724,-003.308,+000.873,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*58
000043.900007,0000,0080,-038.726,-003.309,+000.872,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000044.000007,0000,8080,-038.727,-003.310,+000.870,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000044.100007,0000,8080,-038.722,-003.310,+000.872,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*50
000044.200007,0000,9080,-038.720,-003.313,+000.877,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000044.300007,0000,8080,-038.717,-003.313,+000.881,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000044.400007,0000,8080,-038.717,-003.313,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5E
000044.500007,0000,8080,-038.715,-003.319,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000044.600007,0000,C880,-038.715,-003.316,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*28
000044.700007,0000,D880,-038.717,-003.317,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*28
000044.800007,0000,E880,-038.714,-003.314,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*26
000044.900007,0000,1880,-038.709,-003.314,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000045.000007,0000,2880,-038.710,-003.313,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*59
000045.100007,0000,7880,-038.709,-003.315,+000.880,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000045.200007,0000,3080,-038.706,-003.320,+000.879,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000045.300007,0000,1880,-038.698,-003.322,+000.880,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5E
000045.400007,0000,2880,-038.697,-003.323,+000.879,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000045.500007,0000,7880,-038.696,-003.321,+000.881,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000045.600007,0000,3080,-038.697,-003.319,+000.882,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000045.700007,0000,E880,-038.689,-003.322,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*28
000045.800007,0000,9880,-038.688,-003.318,+000.890,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000045.900007,0000,C880,-038.690,-003.316,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*2F
000046.000007,0000,D880,-038.687,-003.318,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*2F
000046.100007,0000,E880,-038.689,-003.318,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*21
000046.200007,0000,9880,-038.688,-003.318,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000046.300007,0000,B080,-038.686,-003.319,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*25
000046.400007,0000,8880,-038.681,-003.318,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*51
000046.500007,0000,1880,-038.679,-003.317,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*56
000046.600007,0000,5080,-038.676,-003.314,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000046.700007,0000,7880,-038.677,-003.317,+000.888,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*50
000046.800007,0000,1080,-038.678,-003.314,+000.887,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000046.900007,0000,1880,-038.681,-003.315,+000.886,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5D
000047.000007,0000,5080,-038.681,-003.312,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5B
000047.100007,0000,7880,-038.676,-003.309,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*55
000047.200007,0000,1080,-038.675,-003.310,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*54
000047.300007,0000,8880,-038.671,-003.310,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000047.400007,0000,C080,-038.678,-003.310,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*2A
000047.500007,0000,9880,-038.672,-003.311,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*52
000047.600007,0000,B080,-038.672,-003.310,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*24
000047.700007,0000,8880,-038.668,-003.313,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*5F
000047.800007,0000,C080,-038.667,-003.313,+000.883,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*2C
000047.900007,0000,9880,-038.662,-003.309,+000.885,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*57
000048.000007,0000,B080,-038.662,-003.310,+000.884,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*2B
000048.100007,0000,8880,-038.660,-003.310,+000.879,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,128.8,00.0,0.00*58
